,date,TeS,LeW,Integration,RMSE,Lat,Lon,Elevation,#Samples,Std-Int,Std-LeW,Std-TeS,Std-RMSE,Position,Time Delay,elevation of avg coord
49,06-13-2014,-1290.8895523770575,5.209044254770288,3278931.719251337,4798.944925390576,77.45623444812838,-51.064768371657784,2476.7834224598932,374.0,263983.56886923284,1.0764001236699963,870.3744185411667,892.8102647565864,1662.4117647058824,0.004816791379553467,2480
50,07-12-2014,-1519.4579621117623,4.868827071375563,2970709.6195652173,4583.675969649569,77.45002578749997,-50.98635628315222,2480.6929347826085,368.0,321024.7670619583,0.9030123360916269,633.7802783096647,790.4266835387342,2229.407608695652,0.004836825827418467,2484
51,08-09-2014,-1494.2215847715863,5.0623042632132655,3042665.9411764704,4644.286207180897,77.44722594235292,-51.07467089976474,2476.990588235294,425.0,270847.0693850161,1.1246678724819996,612.5241889072128,820.9709042859893,2197.5929411764705,0.004893204901374109,2481
52,09-06-2014,-1433.8930856576242,5.386895729685955,3238598.379411765,4713.233395791029,77.4518014020588,-51.11945000323527,2474.6205882352942,340.0,255722.27606899198,0.9804018152034433,705.672879743967,788.9068825452556,2340.673529411765,0.004859289353694109,2479
53,10-05-2014,-1506.948856581355,5.226571452017414,3109664.5029761903,4682.580958129933,77.45306898749996,-50.98518682797622,2480.247023809524,336.0,255538.31483718217,0.9598641877847229,596.2875016826958,808.9520489853321,2197.589285714286,0.004812747192098201,2483
54,11-02-2014,-1607.5120900729733,4.920638651631533,2891201.099537037,4584.266172279079,77.44807852523145,-51.030169594675925,2479.0185185185187,432.0,277412.15289756,0.89003195197355,534.792742721802,728.3640761433631,2140.474537037037,0.004855820258499984,2482
55,11-30-2014,-1499.521244255669,5.201181493945611,3147441.585858586,4751.768450278276,77.44891295530307,-51.17476151161617,2472.1464646464647,396.0,218817.85688990023,1.034559407375944,745.3245053984674,860.6393914634137,2265.838383838384,0.004893181496686857,2477
56,12-27-2014,-1391.462669812233,5.261912186727692,3148037.547085202,4709.248193706553,77.46184463228695,-50.9049155264574,2483.174887892377,223.0,211632.2404675005,1.1291144362214582,821.3295778139712,877.119775115733,2111.865470852018,0.004842163395735414,2486
57,01-26-2015,-1466.6139277813513,4.987224623871532,3036778.957040573,4648.47874229974,77.44804589260144,-50.99787766109783,2480.5417661097854,419.0,235681.50748232607,1.008031747151202,664.2661482156913,771.8683283082663,2164.3937947494032,0.004817222003155119,2483
58,02-23-2015,-1434.7582403204685,5.420520347887984,3194730.212871287,4716.957895913164,77.44840968737631,-51.13538792054452,2474.0,404.0,249934.4412599826,1.3122971753165165,889.2007517856939,949.3257831093049,2321.4455445544554,0.004872806960329201,2478
59,03-24-2015,-1348.266967700263,5.396068557016928,3216875.892950392,4689.338295002988,77.45602248798951,-51.06034002349874,2477.015665796345,383.0,258370.4584630159,1.2452570502317786,908.7258666357297,809.8350206949737,1893.1723237597912,0.004884894562845939,2481
60,04-21-2015,-1396.5871980241332,5.287019423738661,3180973.4563591024,4759.285816864211,77.44819312169577,-50.97611867830424,2481.5386533665837,401.0,239534.63740647968,1.1149171547764956,916.102476279442,891.9845434023023,2179.488778054863,0.00482852030822692,2484
61,05-20-2015,-1538.1476809254204,4.930042884683182,3072914.8047058824,4682.095167051748,77.44772353035292,-51.10600485482357,2475.404705882353,425.0,235193.89561718376,0.9538192288070797,748.130006105943,895.0036625759473,2198.0588235294117,0.004828180967449406,2479
62,06-17-2015,-1575.34159922328,4.805802021236376,2976038.032069971,4659.313075636973,77.45481849125372,-51.108410376967946,2474.956268221574,343.0,271879.6467435431,0.8817841134371833,765.0120290159134,802.5771182764865,1510.6209912536442,0.004884560110545181,2479
63,07-15-2015,-1644.9035048497058,4.892843670840316,2901216.44783715,4667.258213271205,77.4485736167939,-50.94840300076338,2482.821882951654,393.0,284756.9396812133,1.0792981567131543,638.6215366995468,814.68743621717,2116.3155216284986,0.004872395088310422,2485
64,08-12-2015,-1755.8948479256333,4.680989069861447,2649637.004651163,4543.5187380776115,77.44812631837206,-51.07488107976741,2476.8883720930235,430.0,278568.62569179997,0.7804842571292794,576.3746732431779,773.3139232458616,2201.858139534884,0.0048184725257348696,2481
65,09-09-2015,-1608.5461456612518,4.803796062908876,2988070.21958457,4664.75864511448,77.45331346854604,-51.11457551750739,2474.7299703264093,337.0,247323.1926786029,0.9465784203288211,736.5203949509283,824.3976494014005,2426.842729970326,0.0048433766231869325,2479
66,10-09-2015,-1627.2531027474233,4.912288443037907,3066887.5747800586,4693.130271663076,77.45243111583578,-50.99842926950148,2479.6539589442814,341.0,230028.37322034445,1.0127197190279593,629.1880547409213,791.0806874102152,2311.325513196481,0.004890622158961865,2483
67,11-05-2015,-1592.4933412435225,5.074058224575321,3053125.706855792,4714.7752145342365,77.44662479976364,-51.04235743096924,2478.598108747045,423.0,222068.4113582233,1.2860918504363958,756.6458157526372,808.7638646278817,2197.5342789598108,0.004856952462113459,2482
68,12-04-2015,-1557.4654875422968,4.929564307324932,3066243.9710526317,4741.148828656629,77.44892951026314,-51.13422108105262,2474.0315789473684,380.0,236165.2130619092,1.0539851447020523,716.0792529052967,858.2218113343262,2297.547368421053,0.004816501531823672,2478
69,12-29-2015,-1494.4911569671783,5.42562384002633,3259571.196850394,4685.488700381874,77.44610540551179,-50.96849378031494,2480.9291338582675,127.0,223480.52142270864,1.6210002408517263,782.2761435385266,858.7997218656171,952.0,0.004861493758338572,2484
70,01-29-2016,-1560.5899450875638,5.130376885415033,3099899.7523809522,4726.390288330154,77.44716298047622,-51.00568694166665,2480.2166666666667,420.0,213634.93255135062,1.198097074381465,926.0136110184508,795.1928823874932,2182.230952380952,0.00488985554838094,2483
71,02-26-2016,-1511.7278110793811,4.889051973954426,3048350.7198067633,4707.372491755659,77.44823630748793,-51.14496986304344,2473.5,414.0,229282.41296055785,0.9630998158011294,602.7281690931906,787.325531936541,2279.3212560386473,0.004839706663077283,2478
72,03-26-2016,-1526.3853855165985,5.270443526636445,3164055.100558659,4721.243365133616,77.4558355312849,-51.06722225558653,2476.768156424581,358.0,245771.54892816642,1.1794643298371728,696.053770391077,841.2251303584442,1845.7234636871508,0.004820741244050266,2480
73,04-23-2016,-1441.1853553355963,5.431453297761121,3209458.0292682927,4763.853615463399,77.4485249195122,-50.97058400512201,2481.7463414634144,410.0,240549.60562244544,1.3447604848315455,764.0008769886989,866.3193440382723,2218.558536585366,0.004872717708509748,2484
74,05-22-2016,-1456.0352264954586,5.457159587032428,3239948.3285714285,4771.749650710097,77.44799141547621,-51.114296846904715,2475.0309523809524,420.0,247442.29353970144,1.2879394825257222,726.0832429402489,772.2197378386862,2278.2833333333333,0.004881377451328559,2479
75,06-19-2016,-1451.1171475635024,5.616003130105507,3180788.081743869,4694.386726759661,77.45671473569485,-51.07336997820168,2476.3787465940054,367.0,290134.8284980714,1.5089511272457234,599.5823940671526,912.103853477328,1706.3569482288829,0.004826894126296994,2480
76,07-18-2016,-1637.8619021709655,4.966561720869814,2991948.592,4647.72020701672,77.44967934373332,-50.969015558933314,2481.6026666666667,375.0,268258.42745990964,1.0864182237450666,794.0580924421456,822.84596414326,2282.752,0.004830389654255984,2484
77,08-15-2016,-1460.1691936974144,5.530516821743079,3197407.1933962265,4751.731682553057,77.447653165566,-51.075218183254705,2476.8985849056603,424.0,250017.39433992424,1.427460526575455,930.5404140503274,925.2139012715941,2245.1509433962265,0.004884592294346686,2481
78,09-12-2016,-1560.4103301438256,5.443794898537519,3214131.802259887,4760.241700507114,77.45096954406775,-51.16050950367232,2472.7457627118642,354.0,254875.44554747906,1.3223901674992267,767.5184880779296,841.9573669719217,2404.963276836158,0.00486800640832202,2477
79,10-09-2016,-1450.922331956119,5.9991363580037405,3303445.451754386,4761.282485377357,77.45664557763163,-50.77686754429824,2489.684210526316,228.0,230627.49969575167,1.4508007016603226,783.8512774628293,856.9328187186564,2289.9561403508774,0.004819264454596478,2491
80,11-07-2016,-1558.2483784916733,5.3874391469874325,3125525.5475638052,4641.042700637518,77.44779967122976,-51.03233531392108,2478.8700696055685,431.0,233490.91087500408,1.2673792062893792,749.5071519599035,779.2656533121881,2247.981438515081,0.004845884698301612,2482
81,12-06-2016,-1526.9646694755297,5.471586164555911,3201027.8354114713,4726.141997021447,77.44963070797996,-51.1848315990025,2471.5810473815463,401.0,204656.22889303375,1.2966896460320296,730.5540340374617,796.043463308675,2384.800498753117,0.004890024305955096,2476
82,01-31-2017,-1565.9661435020823,5.291231322972904,3093484.011737089,4696.110456350078,77.44825427840384,-50.99145449507039,2480.737089201878,426.0,223375.23451854291,1.243441260170797,679.6534378979808,820.4290306332831,2236.3403755868544,0.004817499271727685,2484
83,03-01-2017,-1559.8341236611086,5.551295139493539,3192274.949519231,4730.219221245649,77.44865475552882,-51.14303439374997,2473.625,416.0,218586.3856004526,1.3210633042270339,794.7543188209951,784.5902229302706,2373.456730769231,0.004862480141242773,2478
84,03-29-2017,-1439.5284991091435,5.58727784136944,3246895.1805555555,4796.057896998913,77.45598947694444,-51.05935048083336,2477.0694444444443,360.0,243100.3954199479,1.4085619048225337,986.4301148314436,865.1335725036914,1958.7222222222222,0.004887414277466652,2481
85,04-27-2017,-1517.8710997828175,5.61997712441891,3184606.915458937,4655.798825463671,77.4487400545893,-50.96286862898552,2482.0917874396137,414.0,205831.67428824058,1.339860684388676,706.0358275829125,834.5783500617179,2065.545893719807,0.004837956492543468,2484
86,05-25-2017,-1531.274735588118,5.853122263551611,3283886.7887323946,4785.297211610825,77.449020421831,-51.10278935563377,2475.410798122066,426.0,257346.69670492003,1.3795988699354693,913.8567110218384,865.6841982882962,2114.288732394366,0.004822989240091534,2479
87,06-22-2017,-1476.423506521374,6.031538738330294,3221318.425396825,4709.43414181357,77.4554439155556,-51.136404799682545,2473.7079365079367,315.0,291985.61568563903,1.5482240786064951,646.8187832255877,810.1773016814761,2413.822222222222,0.0048766034748730066,2478
88,07-20-2017,-1475.2522078605273,5.864784591083975,3233854.131313131,4735.608841739349,77.44961538585864,-50.93471149898994,2483.368686868687,396.0,252694.41123950257,1.3309398715666632,722.7813902894105,804.0804687233709,1987.54797979798,0.004878844390444433,2486
89,08-18-2017,-1459.5687384584398,6.639852626372665,3341070.0163170164,4695.023625417687,77.44927713100233,-51.076795402331015,2476.6620046620046,429.0,239432.25262476507,1.4092640747107452,1014.3156934976173,769.8460149928417,2070.5710955710956,0.004824639263932387,2480
90,09-15-2017,-1286.3446433496174,6.633886164964489,3381070.945054945,4672.385497282841,77.45061753516478,-51.17938897335165,2471.8516483516482,364.0,229251.1541754213,1.291977562815128,1275.7455934383624,902.9150761584814,2328.5934065934066,0.004835425402928562,2476
91,10-14-2017,-1575.3913693597935,5.873553583945334,3149013.526946108,4687.187131799544,77.45335876197598,-51.00000991916169,2479.619760479042,334.0,263438.5624549795,1.389241838561317,928.8719536570491,797.3575679180848,2220.431137724551,0.004885510726209571,2483
92,11-11-2017,-1589.8653980363263,6.6967117117692485,3281427.0426540286,4694.660775026034,77.44812948672978,-51.05244218364931,2477.990521327014,422.0,225929.8119119061,1.3667280325928737,948.9367605456343,807.5522600390331,2182.1990521327016,0.004865200729748805,2482
93,12-09-2017,-1593.7853210020737,5.7752120866356345,3127064.002610966,4548.0370382465735,77.44956137806784,-51.15347436475198,2473.11227154047,383.0,229697.98630281474,1.3163282122924127,1112.603103031757,782.5662959371022,2212.0861618798954,0.004818675412916437,2478
94,01-09-2018,-1603.5115862596065,5.186409523396753,2932169.704,4736.687466090925,77.4439520856,-51.233357384799994,2470.288,125.0,176981.86584829973,1.1766058001144613,725.5326960302697,841.4455680772593,1933.696,0.004848106430063992,2474
95,02-04-2018,-1603.1879917904828,4.891210085241181,2929758.508313539,4681.368258207574,77.44816456318291,-51.001873345130655,2480.306413301663,421.0,205695.15562908698,1.050376429900332,939.7860173760101,849.6880593187643,2150.306413301663,0.004889388362137758,2483
96,03-04-2018,-1499.402381636001,5.6211085874983615,3122464.220338983,4677.8997800665165,77.44847045762715,-51.14694649007263,2473.4309927360773,413.0,242399.5626521305,1.4711906989173165,803.14759365513,796.7039954193406,2229.4866828087165,0.0048488822830363085,2478
97,04-01-2018,-1537.0819792780358,6.1418723719091775,3211753.2011173186,4730.771378510411,77.45697348016763,-51.06125889972069,2476.877094972067,358.0,241184.97304268545,1.6955669605042514,741.8571518042742,848.9568405131789,1862.5307262569831,0.004819478543047473,2480
98,04-30-2018,-1499.2046264397325,6.413026319610677,3281083.8143564356,4692.34176299445,77.44825803391088,-50.97040066881188,2481.80198019802,404.0,227345.08808068532,1.644062321305791,828.7183495769833,872.6585487995445,2177.6237623762377,0.004864170232826719,2484
99,05-28-2018,-1492.636239888581,6.589564645348723,3350347.6939759036,4695.829230554501,77.44811794409637,-51.11565271253011,2474.9349397590363,415.0,239271.08923875002,1.41544443657263,656.4391145164286,822.4464217964378,2319.653012048193,0.004884866174440953,2479
100,06-25-2018,-1579.9847402957314,6.856612392998406,3365305.2566137565,4700.339771122516,77.45617702830683,-51.05288519788361,2477.330687830688,378.0,229857.21378647664,1.470911622344576,1713.943351787139,934.744334520471,1777.1693121693122,0.004835125276089936,2481
